Province,Country_region,Datetime,Confirmed,Suspect,Recovered,Death,Longitude,Latitude,Date,Popluation,Province2,Day0,Dayserial
Amman,Jordan,2020-03-15 20:20,8,0,1,0,31.9539,35.9106,2020-03-15,,,,
Saint-Denis,Reunion,2020-03-15 20:20,7,0,0,0,48.9362,2.3574,2020-03-15,,,,
Montana,US,2020-03-15 20:20,7,0,0,0,46.8797,-110.3626,2020-03-15,,,,
New Hampshire,US,2020-03-15 20:20,13,0,0,0,43.1939,-71.5724,2020-03-15,,,,
Tasmania,Australia,2020-03-15 20:20,6,0,0,0,-41.4545,145.9707,2020-03-15,,,,
Accra,Ghana,2020-03-15 20:20,6,0,0,0,5.6037,-0.187,2020-03-15,,,,
Asuncion,Paraguay,2020-03-15 20:20,6,0,0,0,-25.2637,-57.5759,2020-03-15,,,,
Ankara,Turkey,2020-03-15 20:20,6,0,0,0,39.9334,32.8597,2020-03-15,,,,
Delaware,US,2020-03-15 20:20,7,0,0,0,38.9108,-75.5277,2020-03-15,,,,
Hawaii,US,2020-03-15 20:20,6,0,0,0,19.8968,-155.5828,2020-03-15,,,,
Maine,US,2020-03-15 20:20,12,0,0,0,45.2538,-69.4455,2020-03-15,,,,
Mississippi,US,2020-03-15 20:20,10,0,0,0,32.3547,-89.3985,2020-03-15,,,,
Dhaka,Bangladesh,2020-03-15 20:20,5,0,0,0,23.8103,90.4125,2020-03-15,,,,
French Guiana,France,2020-03-15 20:20,7,0,0,0,3.9339,-53.1258,2020-03-15,,,,
Idaho,US,2020-03-15 20:20,5,0,0,0,44.0682,-114.742,2020-03-15,,,,
Missouri,US,2020-03-15 20:20,5,0,0,0,37.9643,-91.8318,2020-03-15,,,,
Vermont,US,2020-03-15 20:20,8,0,0,0,44.5588,-72.5778,2020-03-15,,,,
Manitoba,Canada,2020-03-15 20:20,4,0,0,0,53.7609,-98.8139,2020-03-15,1360396,MB,2020-03-13,d2
Havana,Cuba,2020-03-15 20:20,4,0,0,0,23.1136,-82.3666,2020-03-15,,,,
Georgetown,Guyana,2020-03-15 20:20,4,0,0,1,38.9076,-77.0723,2020-03-15,,,,
Vaduz,Liechtenstein,2020-03-15 20:20,4,0,0,0,47.141,9.5209,2020-03-15,,,,
Oklahoma,US,2020-03-15 20:20,7,0,0,0,35.0078,-97.0929,2020-03-15,,,,
Montevideo,Uruguay,2020-03-15 20:20,4,0,0,0,-34.9011,-56.1645,2020-03-15,,,,
French Polynesia,France,2020-03-15 20:20,3,0,0,0,-17.6797,-149.4068,2020-03-15,,,,
Tegucigalpa,Honduras,2020-03-15 20:20,3,0,0,0,14.065,-87.1715,2020-03-15,,,,
Guam,US,2020-03-15 20:20,3,0,0,0,13.4443,144.7937,2020-03-15,,,,
Puerto Rico,US,2020-03-15 20:20,5,0,0,0,18.2208,-66.5901,2020-03-15,,,,
Wyoming,US,2020-03-15 20:20,3,0,0,0,43.076,-107.2903,2020-03-15,,,,
Kyiv,Ukraine,2020-03-15 20:20,3,0,0,1,50.4501,30.5234,2020-03-15,,,,
Channel Islands,United Kingdom,2020-03-15 20:20,3,0,0,0,49.4482,-2.5895,2020-03-15,,,,
Oranjestad,Aruba,2020-03-15 20:20,2,0,0,0,12.5092,-70.0086,2020-03-15,,,,
Ouagadougou,Burkina Faso,2020-03-15 20:20,3,0,0,0,12.3714,-1.5197,2020-03-15,,,,
Yaounde,Cameroon,2020-03-15 20:20,2,0,0,0,3.848,11.5021,2020-03-15,,,,
New Brunswick,Canada,2020-03-15 20:20,2,0,0,0,46.5653,-66.4619,2020-03-15,772094,NB,2020-03-11,d4
Saskatchewan,Canada,2020-03-15 20:20,2,0,0,0,52.9399,-106.4509,2020-03-15,1168423,SK,2020-03-13,d2
Kinshasa,Congo (Kinshasa),2020-03-15 20:20,2,0,0,0,-4.4419,15.2663,2020-03-15,,,,
St Martin,France,2020-03-15 20:20,2,0,0,0,18.0708,-63.0501,2020-03-15,,,,
Saint Helier,Jersey,2020-03-15 20:20,2,0,0,0,49.1805,-2.1032,2020-03-15,,,,
Prishtina,Kosovo,2020-03-15 20:20,2,0,0,0,42.6629,21.1655,2020-03-15,,,,
Monaco,Monaco,2020-03-15 20:20,2,0,0,0,43.7384,7.4246,2020-03-15,,,,
Windhoek,Namibia,2020-03-15 20:20,2,0,0,0,-22.5609,17.0658,2020-03-15,,,,
Abuja,Nigeria,2020-03-15 20:20,2,0,0,0,9.0765,7.3986,2020-03-15,,,,
Victoria,Seychelles,2020-03-15 20:20,2,0,0,0,-4.6191,55.4513,2020-03-15,,,,
Port of Spain,Trinidad and Tobago,2020-03-15 20:20,2,0,0,0,10.6603,-61.5086,2020-03-15,,,,
Andorra la Vella,Andorra,2020-03-15 20:20,1,0,1,0,42.5063,1.5218,2020-03-15,,,,
Saint Johns,Antigua and Barbuda,2020-03-15 20:20,1,0,0,0,47.5615,-52.7126,2020-03-15,,,,
Australian Capital Territory,Australia,2020-03-15 20:20,1,0,0,0,-35.4735,149.0124,2020-03-15,,,,
Northern Territory,Australia,2020-03-15 20:20,1,0,0,0,-19.4914,132.551,2020-03-15,,,,
Thimphu,Bhutan,2020-03-15 20:20,1,0,0,0,27.4712,89.6339,2020-03-15,,,,
Newfoundland and Labrador,Canada,2020-03-15 20:20,1,0,0,0,53.1355,-57.6604,2020-03-15,523790,NF,2020-03-15,d0
Prince Edward Island,Canada,2020-03-15 20:20,1,0,0,0,46.5107,-63.4168,2020-03-15,154748,PE,2020-03-15,d0
George Town,Cayman Islands,2020-03-15 20:20,1,0,0,0,19.2869,-81.3674,2020-03-15,,,,
Bangui,Central African Republic,2020-03-15 20:20,1,0,0,0,4.3947,18.5582,2020-03-15,,,,
Tibet,Mainland China,2020-03-15 20:20,1,0,1,0,29.6548,91.1406,2020-03-15,,,,
Brazzaville,Congo (Brazzaville),2020-03-15 20:20,1,0,0,0,-4.2634,15.2429,2020-03-15,,,,
Yamoussoukro,Cote d'Ivoire,2020-03-15 20:20,1,0,0,0,6.8276,-5.2893,2020-03-15,,,,
Willemstad,Curacao,2020-03-15 20:20,1,0,0,0,12.1224,-68.8824,2020-03-15,,,,
Malabo,Equatorial Guinea,2020-03-15 20:20,1,0,0,0,3.755,8.7821,2020-03-15,,,,
Mbabane,Eswatini,2020-03-15 20:20,1,0,0,0,-26.3054,31.1367,2020-03-15,,,,
Addis Ababa,Ethiopia,2020-03-15 20:20,1,0,0,0,8.9806,38.7578,2020-03-15,,,,
Mayotte,France,2020-03-15 20:20,1,0,0,0,-12.8275,45.1662,2020-03-15,,,,
Saint Barthelemy,France,2020-03-15 20:20,1,0,0,0,17.9,-62.8333,2020-03-15,,,,
Libreville,Gabon,2020-03-15 20:20,1,0,0,0,0.4162,9.4673,2020-03-15,,,,
Basse Terre,Guadeloupe,2020-03-15 20:20,3,0,0,0,16.0145,-61.7064,2020-03-15,,,,
Guatemala City,Guatemala,2020-03-15 20:20,1,0,0,0,14.6349,-90.5069,2020-03-15,,,,
Saint Peter Port,Guernsey,2020-03-15 20:20,1,0,0,0,49.4542,-2.5497,2020-03-15,,,,
Conakry,Guinea,2020-03-15 20:20,1,0,0,0,9.6412,-13.5784,2020-03-15,,,,
Vatican City,Holy See,2020-03-15 20:20,1,0,0,0,41.9029,12.4534,2020-03-15,,,,
Nairobi,Kenya,2020-03-15 20:20,3,0,0,0,-1.2921,36.8219,2020-03-15,,,,
Nouakchott,Mauritania,2020-03-15 20:20,1,0,0,0,18.0735,-15.9582,2020-03-15,,,,
Ulaanbaatar,Mongolia,2020-03-15 20:20,1,0,0,0,47.8864,106.9057,2020-03-15,,,,
Kathmandu,Nepal,2020-03-15 20:20,1,0,1,0,27.7172,85.324,2020-03-15,,,,
Kigali,Rwanda,2020-03-15 20:20,1,0,0,0,-1.9441,30.0619,2020-03-15,,,,
Castries,Saint Lucia,2020-03-15 20:20,2,0,0,0,14.0101,-60.9875,2020-03-15,,,,
Kingstown,Saint Vincent and the Grenadines,2020-03-15 20:20,1,0,0,0,13.16,-61.2248,2020-03-15,,,,
Khartoum,Sudan,2020-03-15 20:20,1,0,0,1,15.5007,32.5599,2020-03-15,,,,
Paramaribo,Suriname,2020-03-15 20:20,1,0,0,0,5.852,-55.2038,2020-03-15,,,,
Lome,Togo,2020-03-15 20:20,1,0,0,0,6.1256,1.2254,2020-03-15,,,,
Alaska,US,2020-03-15 20:20,1,0,0,0,64.2008,-149.4937,2020-03-15,,,,
North Dakota,US,2020-03-15 20:20,1,0,0,0,47.5515,-101.002,2020-03-15,,,,
"Virgin Islands, U.S.",US,2020-03-15 20:20,1,0,0,0,18.3358,-64.8963,2020-03-15,,,,
Gibraltar,United Kingdom,2020-03-15 20:20,1,0,1,0,36.1408,-5.3536,2020-03-15,,,,
Tashkent,Uzbekistan,2020-03-15 20:20,1,0,0,0,41.2995,69.2401,2020-03-15,,,,
From Diamond Princess,Australia,2020-03-15 20:20,0,0,0,0,-12.4922,131.0531,2020-03-15,,,,
West Virginia,US,2020-03-15 20:20,0,0,0,0,38.5976,-80.4549,2020-03-15,,,,
Jerusalem,occupied Palestinian territory,2020-03-15 20:20,0,0,0,0,31.7683,35.2137,2020-03-15,,,,
Hubei,Mainland China,2020-03-16 20:20,67798,0,55142,3099,30.5928,114.3055,2020-03-16,59000000,HB,2020-01-21,d55
Rome,Italy,2020-03-16 20:20,27980,0,2749,2158,41.9028,12.4964,2020-03-16,"60,461,826",RM,2020-01-30,d46
Qom,Iran,2020-03-16 20:20,14991,0,4590,853,34.6416,50.8746,2020-03-16,,,,
Madrid,Spain,2020-03-16 20:20,9942,0,530,342,40.4168,-3.7038,2020-03-16,,,,
Seoul,"Korea, South",2020-03-16 20:20,8236,0,1137,75,37.5665,126.978,2020-03-16,,,,
Bavaria,Germany,2020-03-16 20:20,7272,0,67,17,48.1351,11.582,2020-03-16,,,,
France,France,2020-03-16 20:20,6633,0,12,148,46.2276,2.2137,2020-03-16,,,,
Bern,Switzerland,2020-03-16 20:20,2200,0,4,14,46.948,7.4474,2020-03-16,,,,
United Kingdom,United Kingdom,2020-03-16 20:20,1543,0,20,55,55.3781,-3.436,2020-03-16,,,,
Netherlands,Netherlands,2020-03-16 20:20,1413,0,2,24,52.1326,5.2913,2020-03-16,,,,
Guangdong,Mainland China,2020-03-16 20:20,1361,0,1306,8,23.1291,113.2644,2020-03-16,,,,
Oslo,Norway,2020-03-16 20:20,1333,0,1,3,59.9139,10.7522,2020-03-16,,,,
Henan,Mainland China,2020-03-16 20:20,1273,0,1250,22,34.7466,113.6253,2020-03-16,,,,
Zhejiang,Mainland China,2020-03-16 20:20,1231,0,1216,1,30.2741,120.1551,2020-03-16,,,,
Jonkoping,Sweden,2020-03-16 20:20,1103,0,1,6,57.7826,14.1618,2020-03-16,,,,
Brussels,Belgium,2020-03-16 20:20,1058,0,1,5,50.8503,4.3517,2020-03-16,,,,
None,Austria,2020-03-16 20:20,1018,0,6,3,48.2082,16.3738,2020-03-16,,,,
Hunan,Mainland China,2020-03-16 20:20,1018,0,1014,4,28.2282,112.9388,2020-03-16,,,,
Anhui,Mainland China,2020-03-16 20:20,990,0,984,6,31.8206,117.2272,2020-03-16,,,,
New York,US,2020-03-16 20:20,967,0,0,10,40.7128,-74.006,2020-03-16,,,,
Jiangxi,Mainland China,2020-03-16 20:20,935,0,934,1,28.6829,115.8582,2020-03-16,,,,
Denmark,Denmark,2020-03-16 20:20,914,0,1,3,56.2639,9.5018,2020-03-16,,,,
Washington,US,2020-03-16 20:20,904,0,1,48,47.7511,-120.74,2020-03-16,,,,
Tokyo,Japan,2020-03-16 20:20,825,0,144,27,35.6762,139.6503,2020-03-16,,,,
Shandong,Mainland China,2020-03-16 20:20,760,0,746,7,36.6512,117.1201,2020-03-16,,,,
Diamond Princess,Cruise Ship,2020-03-16 20:20,696,0,325,7,29.4241,-98.4936,2020-03-16,,,,
Jiangsu,Mainland China,2020-03-16 20:20,631,0,631,0,32.0603,118.7969,2020-03-16,,,,
Chongqing,Mainland China,2020-03-16 20:20,576,0,570,6,29.4316,106.9123,2020-03-16,,,,
Kuala Lumpur,Malaysia,2020-03-16 20:20,566,0,42,0,3.139,101.6869,2020-03-16,,,,
California,US,2020-03-16 20:20,557,0,6,7,36.7783,-119.417,2020-03-16,,,,
Sichuan,Mainland China,2020-03-16 20:20,539,0,516,3,30.5728,104.0668,2020-03-16,,,,
Heilongjiang,Mainland China,2020-03-16 20:20,482,0,455,13,45.8038,126.535,2020-03-16,,,,
Beijing,Mainland China,2020-03-16 20:20,452,0,360,8,39.9042,116.4074,2020-03-16,,,,
Doha,Qatar,2020-03-16 20:20,439,0,4,0,25.2854,51.531,2020-03-16,,,,
Shanghai,Mainland China,2020-03-16 20:20,355,0,325,3,31.2304,121.4737,2020-03-16,,,,
Athens,Greece,2020-03-16 20:20,331,0,8,4,37.9838,23.7275,2020-03-16,,,,
Lisbon,Portugal,2020-03-16 20:20,331,0,3,0,38.7223,-9.1393,2020-03-16,,,,
Hebei,Mainland China,2020-03-16 20:20,318,0,310,6,38.0428,114.5149,2020-03-16,,,,
Prague,Czechia,2020-03-16 20:20,298,0,3,0,50.0755,14.4378,2020-03-16,,,,
Fujian,Mainland China,2020-03-16 20:20,296,0,295,1,26.0745,119.2965,2020-03-16,,,,
